MATERIAL	SHEETLENGTH	SHEETWIDTH	SHEETTHICKNESS	GRAIN	GRAINSTR	X	Y	ROTATION	N	ID	PANELLENGTH	PANELWIDTH	DESCRIPTION	MATERIALNAME	EDGE_L1	EDGE_L2	EDGE_B1	EDGE_B2	CAM2	OPLEG2	PROJECT	SHEET
H1145_-_ST10_-_Chêne_Bardolino_naturel_Zijdewit_40	2440	1220	40	1	Langs	1107	405	0	1	24478	2205	800	Verschuren - K7 - Bureaublad - 24478	H1145 - ST10 - Chêne Bardolino naturel Zijdewit	x	x	x	x	00024478_2.cix		P-20	H1145_-_ST10_-_Chêne_Bardolino_naturel_Zijdewit_40#01
